word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
nuclear,3.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0
formulation,3.0,5.0,5.0,6.0,10.0,11.0,9.0,9.0,7.0,13.0
voice,3.0,2.0,2.0,7.0,5.0,1.0,2.0,4.0,7.0,14.0
star,3.0,8.0,4.0,6.0,3.0,2.0,2.0,3.0,3.0,5.0
selective,3.0,11.0,7.0,,5.0,9.0,9.0,3.0,7.0,17.0
even,3.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,7.0
shadow,3.0,2.0,,3.0,4.0,2.0,3.0,6.0,5.0,8.0
audio,3.0,4.0,8.0,2.0,8.0,9.0,4.0,12.0,25.0,44.0
entry,3.0,4.0,,1.0,2.0,2.0,2.0,2.0,3.0,7.0
conference,3.0,3.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0
twenty,3.0,10.0,9.0,5.0,10.0,3.0,7.0,6.0,3.0,6.0
question,3.0,3.0,3.0,2.0,8.0,5.0,22.0,27.0,31.0,69.0
episode,3.0,1.0,,,,1.0,1.0,,1.0,1.0
rainbow,3.0,,5.0,2.0,,,1.0,1.0,2.0,2.0
notation,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,2.0,4.0
enumeration,3.0,4.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,10.0
benefit,3.0,6.0,5.0,1.0,8.0,3.0,7.0,5.0,6.0,8.0
superposition,3.0,8.0,2.0,3.0,5.0,3.0,2.0,3.0,5.0,6.0
dipole,3.0,,,,,1.0,1.0,,,
chase,3.0,,,3.0,2.0,5.0,2.0,,,3.0
division,3.0,5.0,3.0,7.0,5.0,4.0,5.0,3.0,10.0,13.0
treatment,3.0,3.0,4.0,4.0,3.0,,,5.0,1.0,4.0
optimistic,3.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0
reality,3.0,3.0,5.0,1.0,5.0,5.0,7.0,9.0,18.0,27.0
atomic,3.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0
simulate,3.0,10.0,6.0,7.0,16.0,4.0,4.0,5.0,11.0,18.0
stop,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0
rectangular,3.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
leverage,3.0,2.0,8.0,5.0,5.0,9.0,12.0,16.0,10.0,21.0
edit,3.0,5.0,6.0,6.0,8.0,9.0,8.0,6.0,5.0,8.0
acceptable,2.0,,,,,,,,,
trick,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0
symbol,2.0,7.0,4.0,6.0,3.0,3.0,6.0,4.0,3.0,7.0
canceler,2.0,1.0,,,,1.0,,,,
keystroke,2.0,,,1.0,,,,,1.0,1.0
display,2.0,5.0,2.0,4.0,2.0,5.0,,6.0,5.0,8.0
watchdog,2.0,2.0,,1.0,1.0,,,,,
green,2.0,7.0,6.0,11.0,3.0,9.0,9.0,7.0,5.0,8.0
skyline,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0
operational,2.0,7.0,7.0,4.0,5.0,7.0,6.0,3.0,4.0,7.0
sound,2.0,4.0,10.0,3.0,7.0,6.0,1.0,9.0,15.0,26.0
timer,2.0,1.0,1.0,,,,1.0,,,
air,2.0,1.0,1.0,,3.0,5.0,3.0,3.0,6.0,10.0
categorization,2.0,8.0,2.0,5.0,7.0,7.0,5.0,7.0,6.0,9.0
violate,2.0,,,1.0,,,,,,
regulatory,2.0,1.0,1.0,3.0,5.0,1.0,2.0,,,
member,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,
request,2.0,6.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0
proxy,2.0,4.0,2.0,1.0,3.0,,1.0,2.0,,1.0
thought,2.0,,,,,2.0,1.0,,,
pursuit,2.0,11.0,18.0,9.0,8.0,6.0,6.0,6.0,2.0,4.0
egoism,2.0,1.0,,,,,,,,
altruism,2.0,,1.0,,1.0,1.0,1.0,,,
forge,2.0,,1.0,,1.0,,,,,1.0
viewer,2.0,,,1.0,,,1.0,,,
assistance,2.0,,1.0,3.0,2.0,1.0,1.0,,3.0,5.0
truncation,2.0,,,,2.0,1.0,1.0,,,
participatory,2.0,,1.0,2.0,4.0,2.0,5.0,1.0,,
crawler,2.0,,,,1.0,1.0,2.0,1.0,,
truncate,2.0,1.0,2.0,,,1.0,1.0,,3.0,6.0
fraud,2.0,,1.0,,2.0,3.0,1.0,2.0,7.0,9.0
board,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0
contribution,2.0,4.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,3.0
convexity,2.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,,1.0
eavesdropper,2.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0
govern,2.0,1.0,2.0,,,,,1.0,,
forbid,2.0,2.0,3.0,3.0,1.0,4.0,1.0,,1.0,2.0
pace,2.0,,1.0,,,,,,,
vulnerable,2.0,1.0,,,1.0,1.0,1.0,1.0,,2.0
stack,2.0,8.0,6.0,4.0,4.0,3.0,6.0,8.0,14.0,21.0
duplication,2.0,1.0,2.0,1.0,,,1.0,,1.0,3.0
paradox,2.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,,1.0
simulator,2.0,6.0,7.0,5.0,3.0,7.0,6.0,5.0,5.0,8.0
regenerate,2.0,3.0,6.0,7.0,7.0,4.0,5.0,2.0,,1.0
portfolio,2.0,2.0,2.0,3.0,10.0,2.0,3.0,2.0,1.0,1.0
allocate,2.0,,,,1.0,,,1.0,2.0,2.0
botnet,2.0,2.0,1.0,4.0,4.0,,3.0,1.0,3.0,8.0
serialization,2.0,1.0,,,,1.0,,,,2.0
innovative,2.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,,1.0
differentiation,2.0,3.0,,3.0,1.0,,2.0,1.0,3.0,4.0
concise,2.0,1.0,1.0,,1.0,1.0,,,,1.0
advertisement,2.0,1.0,,2.0,,1.0,1.0,2.0,1.0,1.0
conjunctive,2.0,1.0,2.0,,3.0,2.0,7.0,1.0,2.0,2.0
geographic,2.0,4.0,3.0,4.0,1.0,7.0,4.0,2.0,1.0,1.0
let,2.0,,1.0,1.0,3.0,1.0,,2.0,2.0,2.0
debit,2.0,,,,,1.0,,,,
memento,2.0,,1.0,,,1.0,,,,
picture,2.0,,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0
blogger,2.0,,,,,,,,,
emergent,2.0,1.0,2.0,2.0,,3.0,1.0,1.0,,
decrease,2.0,5.0,2.0,2.0,2.0,1.0,,,,
loss,2.0,17.0,11.0,8.0,14.0,12.0,12.0,18.0,28.0,57.0
psychology,2.0,,1.0,,,,,,,2.0
radius,2.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0
discount,2.0,7.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0
unison,2.0,,,,,,,,,
indefinite,2.0,1.0,1.0,,,2.0,,1.0,2.0,2.0
precondition,2.0,1.0,1.0,,1.0,2.0,4.0,4.0,2.0,2.0
multistage,2.0,5.0,3.0,8.0,1.0,3.0,2.0,4.0,4.0,7.0
provider,2.0,6.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0
recur,2.0,,,1.0,,,,1.0,,
leakage,2.0,2.0,2.0,,2.0,1.0,2.0,3.0,2.0,5.0
complementary,2.0,4.0,2.0,2.0,1.0,2.0,6.0,3.0,5.0,8.0
innovation,2.0,4.0,5.0,13.0,12.0,3.0,4.0,5.0,2.0,2.0
country,2.0,1.0,,5.0,7.0,7.0,2.0,3.0,2.0,3.0
status,2.0,2.0,2.0,3.0,2.0,,,1.0,3.0,8.0
phenomenon,2.0,5.0,4.0,4.0,4.0,1.0,1.0,,5.0,10.0
posture,2.0,,,,1.0,,2.0,,3.0,4.0
vulnerability,2.0,5.0,2.0,6.0,9.0,4.0,4.0,2.0,4.0,13.0
genotype,2.0,2.0,1.0,,,1.0,,,,
imputation,2.0,,1.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0
bargain,2.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0
big,2.0,4.0,1.0,8.0,15.0,26.0,37.0,24.0,19.0,40.0
sentence,2.0,2.0,9.0,10.0,1.0,7.0,7.0,11.0,12.0,32.0
actor,2.0,2.0,1.0,3.0,5.0,3.0,3.0,1.0,,1.0
reversible,2.0,17.0,11.0,5.0,9.0,12.0,4.0,8.0,1.0,9.0
spike,2.0,5.0,6.0,8.0,4.0,6.0,12.0,9.0,5.0,13.0
translate,2.0,1.0,6.0,1.0,4.0,4.0,2.0,8.0,4.0,8.0
put,2.0,,2.0,1.0,,,1.0,1.0,1.0,3.0
binomial,2.0,,3.0,,1.0,2.0,,,,1.0
era,2.0,,2.0,1.0,1.0,3.0,2.0,,3.0,5.0
splice,2.0,,3.0,,1.0,1.0,1.0,,1.0,1.0
interlace,2.0,,,,,,,,,
standardization,2.0,1.0,4.0,1.0,3.0,,1.0,1.0,,
next,2.0,9.0,2.0,8.0,7.0,2.0,8.0,4.0,2.0,2.0
dagger,2.0,,,,2.0,1.0,,,,
emission,2.0,,,1.0,,,2.0,2.0,1.0,1.0
institute,2.0,,1.0,,,1.0,,,1.0,1.0
center,2.0,10.0,10.0,9.0,14.0,13.0,11.0,15.0,9.0,17.0
convolution,2.0,2.0,1.0,5.0,2.0,3.0,6.0,10.0,13.0,30.0
idea,2.0,,1.0,2.0,3.0,4.0,,3.0,4.0,4.0
coalition,2.0,6.0,6.0,4.0,3.0,6.0,4.0,2.0,2.0,3.0
elegant,2.0,,,1.0,1.0,,,,,
significance,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0
sampler,2.0,3.0,1.0,,2.0,1.0,,1.0,2.0,3.0
supervisory,2.0,1.0,2.0,2.0,,1.0,1.0,4.0,3.0,3.0
professional,2.0,,1.0,1.0,,1.0,1.0,,3.0,7.0
architectural,2.0,4.0,3.0,6.0,4.0,7.0,3.0,3.0,,5.0
satellite,2.0,4.0,12.0,5.0,5.0,8.0,8.0,6.0,6.0,19.0
admission,2.0,9.0,2.0,,8.0,2.0,2.0,2.0,3.0,5.0
compete,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0
lift,2.0,6.0,5.0,8.0,13.0,5.0,6.0,2.0,10.0,19.0
street,2.0,2.0,,,1.0,2.0,3.0,3.0,2.0,6.0
holographic,2.0,2.0,,,1.0,,2.0,,2.0,2.0
forest,2.0,5.0,6.0,5.0,6.0,10.0,9.0,14.0,10.0,16.0
patent,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0
become,2.0,,,,,,,1.0,4.0,4.0
conception,2.0,3.0,,1.0,1.0,1.0,,,,
shrinkage,2.0,1.0,,1.0,1.0,2.0,2.0,4.0,,
setup,2.0,,,1.0,2.0,1.0,2.0,1.0,,2.0
diagrammatic,2.0,,,1.0,,,1.0,,,1.0
chess,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0
friend,2.0,,4.0,4.0,3.0,2.0,2.0,2.0,,7.0
sociology,2.0,,,,,,,,,
economy,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0
keyword,2.0,77.0,3.0,7.0,3.0,3.0,1.0,2.0,5.0,10.0
definite,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0
residual,2.0,4.0,,2.0,1.0,2.0,3.0,12.0,16.0,31.0
vocabulary,2.0,1.0,1.0,1.0,,5.0,5.0,6.0,4.0,7.0
continuum,2.0,1.0,3.0,1.0,2.0,,2.0,2.0,1.0,4.0
mar,2.0,,1.0,,1.0,1.0,2.0,,1.0,1.0
force,2.0,8.0,9.0,6.0,7.0,4.0,3.0,5.0,6.0,15.0
sonar,2.0,,,1.0,2.0,,,2.0,2.0,2.0
extreme,2.0,1.0,2.0,4.0,4.0,6.0,6.0,6.0,10.0,22.0
recognize,2.0,3.0,3.0,5.0,6.0,4.0,8.0,4.0,6.0,11.0
tackle,2.0,,,1.0,1.0,,2.0,1.0,3.0,5.0
denial,2.0,2.0,4.0,4.0,2.0,1.0,,,2.0,2.0
focus,2.0,9.0,6.0,4.0,8.0,5.0,6.0,7.0,7.0,11.0
brief,2.0,3.0,2.0,1.0,2.0,3.0,5.0,,1.0,1.0
sponsor,2.0,1.0,,,1.0,4.0,1.0,2.0,2.0,3.0
align,2.0,1.0,2.0,5.0,1.0,5.0,,2.0,10.0,15.0
phrase,2.0,1.0,,1.0,1.0,1.0,6.0,3.0,8.0,11.0
quantification,2.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0
calibration,2.0,2.0,2.0,5.0,2.0,6.0,8.0,4.0,9.0,20.0
collocate,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0
counter,2.0,,6.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0
logarithmic,2.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,8.0
deadlock,2.0,3.0,3.0,2.0,,,,,,
cumulative,2.0,2.0,,8.0,2.0,1.0,2.0,1.0,1.0,1.0
restriction,2.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,5.0
tie,2.0,2.0,3.0,2.0,,2.0,3.0,4.0,2.0,3.0
pebble,2.0,3.0,1.0,3.0,4.0,,,,,
crack,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,,
interplay,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0
bacterial,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,
player,2.0,5.0,7.0,5.0,7.0,6.0,3.0,15.0,3.0,8.0
scalar,2.0,4.0,3.0,6.0,4.0,1.0,3.0,5.0,2.0,5.0
replica,2.0,1.0,,,,2.0,2.0,2.0,3.0,5.0
virus,2.0,2.0,5.0,,1.0,1.0,,1.0,1.0,1.0
early,2.0,1.0,4.0,4.0,6.0,5.0,9.0,6.0,10.0,18.0
importance,2.0,8.0,1.0,7.0,8.0,5.0,6.0,5.0,11.0,20.0
inductive,2.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,14.0
moderate,2.0,1.0,1.0,1.0,,,2.0,,1.0,2.0
difficult,2.0,3.0,1.0,,,1.0,1.0,1.0,,
clone,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,2.0,4.0
interior,2.0,1.0,,1.0,1.0,2.0,,,,1.0
enrich,2.0,,1.0,1.0,2.0,1.0,,1.0,3.0,3.0
resultant,2.0,,1.0,2.0,,1.0,,,,1.0
relax,2.0,,4.0,5.0,3.0,2.0,4.0,,2.0,5.0
spanner,2.0,7.0,5.0,8.0,3.0,4.0,5.0,2.0,6.0,8.0
household,2.0,,,,3.0,4.0,1.0,1.0,,
markup,2.0,1.0,3.0,,1.0,3.0,1.0,,,1.0
oscillator,2.0,2.0,,6.0,2.0,7.0,3.0,1.0,2.0,3.0
motivation,2.0,1.0,,2.0,1.0,1.0,1.0,4.0,3.0,6.0
interdiction,2.0,,1.0,,1.0,2.0,2.0,,1.0,1.0
eliminate,2.0,1.0,,,2.0,,2.0,1.0,,1.0
humanity,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,
propositional,2.0,7.0,13.0,4.0,3.0,6.0,1.0,4.0,2.0,4.0
imply,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,3.0
pose,2.0,2.0,3.0,5.0,3.0,9.0,17.0,25.0,38.0,72.0
optimism,2.0,,,,,1.0,,,1.0,1.0
screen,2.0,2.0,1.0,1.0,3.0,2.0,3.0,6.0,5.0,8.0
incorporate,2.0,3.0,5.0,5.0,4.0,4.0,4.0,9.0,6.0,11.0
typical,2.0,4.0,3.0,3.0,1.0,,,2.0,,
survivable,2.0,1.0,1.0,1.0,,1.0,,1.0,,
stabilizer,2.0,1.0,,,2.0,2.0,2.0,2.0,,
derivative,2.0,3.0,1.0,4.0,8.0,3.0,3.0,1.0,2.0,5.0
scope,2.0,5.0,,1.0,6.0,3.0,,3.0,2.0,3.0
fire,2.0,2.0,,,3.0,1.0,3.0,2.0,3.0,4.0
squad,2.0,,,,,,,1.0,,1.0
act,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0
intervention,2.0,3.0,3.0,2.0,,,1.0,3.0,4.0,5.0
unification,2.0,10.0,4.0,,3.0,4.0,,,2.0,2.0
refinement,2.0,6.0,19.0,7.0,10.0,9.0,9.0,17.0,14.0,19.0
commodity,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0
compromise,2.0,2.0,,,,,2.0,1.0,1.0,3.0
connector,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0
recurrence,2.0,5.0,6.0,2.0,9.0,1.0,2.0,1.0,8.0,8.0
iris,2.0,5.0,7.0,3.0,1.0,1.0,1.0,,2.0,20.0
water,2.0,2.0,2.0,2.0,3.0,8.0,4.0,9.0,6.0,13.0
strip,2.0,2.0,,2.0,2.0,1.0,,1.0,3.0,4.0
genus,2.0,,,2.0,1.0,1.0,2.0,,,
maker,2.0,2.0,1.0,,2.0,,,,,1.0
reflection,2.0,2.0,1.0,2.0,4.0,,5.0,6.0,5.0,11.0
entangle,2.0,,,,1.0,,1.0,1.0,,1.0
resonance,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,6.0
need,2.0,4.0,4.0,8.0,3.0,10.0,7.0,5.0,9.0,13.0
caveat,2.0,,1.0,,1.0,,,1.0,,
nanotechnology,2.0,2.0,2.0,,,1.0,,,,
everything,2.0,,,1.0,1.0,1.0,2.0,,1.0,2.0
quadratic,2.0,7.0,12.0,17.0,17.0,11.0,7.0,10.0,7.0,13.0
astronomical,2.0,2.0,1.0,,,1.0,,,,1.0
nice,2.0,,,1.0,,,,,,1.0
ancestral,2.0,,,,1.0,,,,,
analogue,2.0,1.0,,,1.0,,1.0,,1.0,1.0
whose,2.0,2.0,,,,,3.0,1.0,,
beat,2.0,1.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0
derive,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,8.0,11.0
take,2.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,8.0
account,2.0,3.0,6.0,2.0,3.0,2.0,5.0,1.0,5.0,10.0
canonical,2.0,,2.0,3.0,4.0,3.0,1.0,5.0,3.0,5.0
society,2.0,5.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0
extractor,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
genome,2.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,,1.0
conservative,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,,2.0
inter,2.0,2.0,2.0,1.0,,,1.0,,1.0,1.0
speaker,2.0,3.0,6.0,4.0,3.0,2.0,2.0,4.0,22.0,29.0
anarchy,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0
profit,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,7.0,8.0
like,2.0,,,,,7.0,4.0,2.0,10.0,15.0
background,2.0,3.0,2.0,5.0,4.0,2.0,10.0,2.0,6.0,12.0
reorder,2.0,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,2.0
cop,2.0,,1.0,1.0,4.0,1.0,1.0,2.0,,
id,2.0,4.0,3.0,9.0,4.0,4.0,,,,1.0
nonfunctional,2.0,,1.0,2.0,,2.0,,1.0,,
spontaneous,2.0,,,,1.0,2.0,2.0,2.0,2.0,4.0
old,2.0,,2.0,2.0,3.0,1.0,4.0,1.0,,5.0
batch,2.0,,5.0,7.0,,6.0,4.0,7.0,5.0,15.0
copy,2.0,2.0,1.0,,2.0,,2.0,1.0,2.0,2.0
sail,2.0,,,,,,,,,
harness,2.0,,2.0,,,2.0,2.0,1.0,3.0,8.0
epidemic,2.0,3.0,3.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0
ellipsoidal,2.0,,,1.0,,1.0,,,,
plot,2.0,,,2.0,1.0,,,,2.0,2.0
jump,2.0,1.0,6.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0
benchmark,2.0,7.0,9.0,8.0,16.0,13.0,20.0,21.0,20.0,48.0
navigation,2.0,5.0,13.0,7.0,5.0,10.0,9.0,11.0,15.0,30.0
composite,2.0,6.0,5.0,4.0,3.0,4.0,6.0,4.0,7.0,11.0
summation,2.0,1.0,,1.0,1.0,6.0,,1.0,,
weblog,2.0,1.0,,,,,,,,
environmental,2.0,1.0,2.0,2.0,6.0,1.0,1.0,7.0,1.0,9.0
comprehensive,2.0,2.0,9.0,7.0,6.0,14.0,4.0,3.0,5.0,13.0
automotive,2.0,1.0,,,1.0,5.0,1.0,2.0,5.0,8.0
infotainment,2.0,,,,,,,,,
perform,2.0,3.0,,2.0,6.0,3.0,1.0,,7.0,9.0
ancestry,2.0,,,,,,,,,
pollution,2.0,1.0,4.0,3.0,1.0,1.0,2.0,,1.0,3.0
never,2.0,1.0,,,,1.0,,,,
bright,2.0,,,,2.0,,1.0,1.0,2.0,2.0
carry,2.0,6.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0
license,2.0,1.0,2.0,,1.0,6.0,4.0,1.0,1.0,4.0
majority,2.0,,3.0,3.0,6.0,2.0,1.0,6.0,2.0,6.0
propagator,2.0,,,,,,1.0,,,
stage,2.0,2.0,5.0,1.0,1.0,4.0,1.0,4.0,7.0,11.0
envy,2.0,2.0,,1.0,,,1.0,,1.0,2.0
store,2.0,7.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,9.0
imprecise,2.0,2.0,1.0,2.0,3.0,,3.0,,,2.0
article,2.0,3.0,1.0,8.0,1.0,3.0,7.0,11.0,3.0,8.0
readership,2.0,1.0,,,,,2.0,,,
tandem,2.0,1.0,,,,1.0,,,1.0,1.0
gather,2.0,4.0,1.0,5.0,1.0,7.0,3.0,4.0,2.0,2.0
rip,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,,
converter,2.0,2.0,,6.0,3.0,,,,4.0,9.0
crease,2.0,,,,,,1.0,,,
imagery,2.0,,2.0,1.0,3.0,3.0,4.0,5.0,6.0,17.0
fourth,2.0,2.0,2.0,2.0,1.0,,,2.0,,
contain,2.0,3.0,3.0,2.0,5.0,,1.0,1.0,,
biopsy,2.0,1.0,1.0,,1.0,,,,,1.0
camera,2.0,4.0,7.0,6.0,5.0,6.0,15.0,21.0,25.0,42.0
book,2.0,1.0,2.0,1.0,8.0,2.0,4.0,2.0,3.0,6.0
toolbox,2.0,1.0,1.0,1.0,,5.0,4.0,3.0,5.0,8.0
mass,2.0,2.0,1.0,4.0,6.0,1.0,5.0,3.0,1.0,3.0
bipolar,2.0,,,1.0,1.0,1.0,2.0,2.0,,
contrast,2.0,,,3.0,3.0,3.0,5.0,2.0,2.0,8.0
adversarial,2.0,4.0,2.0,3.0,5.0,3.0,2.0,26.0,97.0,245.0
formalization,2.0,8.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0
anchor,2.0,,,1.0,,3.0,1.0,1.0,3.0,6.0
tunnel,2.0,2.0,1.0,1.0,,,2.0,1.0,,1.0
clinical,2.0,4.0,2.0,3.0,5.0,2.0,3.0,13.0,4.0,14.0
sip,2.0,2.0,1.0,5.0,3.0,,,,2.0,3.0
girth,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0
arm,2.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,5.0,5.0
traversal,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,
trend,2.0,3.0,6.0,9.0,8.0,12.0,9.0,12.0,4.0,8.0
wide,2.0,5.0,5.0,1.0,4.0,4.0,1.0,2.0,11.0,15.0
trellis,2.0,2.0,5.0,4.0,,2.0,2.0,,,
nominal,2.0,6.0,9.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0
timetable,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0
token,2.0,3.0,2.0,1.0,2.0,,2.0,1.0,2.0,5.0
reconciliation,2.0,4.0,,1.0,2.0,2.0,3.0,,2.0,2.0
overhead,2.0,2.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,6.0
wild,2.0,,1.0,1.0,3.0,3.0,3.0,12.0,14.0,23.0
team,2.0,15.0,14.0,6.0,6.0,12.0,12.0,8.0,14.0,21.0
entertainment,2.0,1.0,1.0,,,1.0,,,1.0,1.0
attachment,2.0,,1.0,,1.0,4.0,3.0,2.0,1.0,1.0
scheduler,2.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,,1.0
envelop,2.0,1.0,1.0,,,,,1.0,,
angle,2.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0
randomization,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0
busy,2.0,,,,,,,,,
beaver,2.0,,,,,,,,,
texture,2.0,4.0,3.0,6.0,7.0,8.0,9.0,13.0,9.0,19.0
attribute,2.0,11.0,6.0,13.0,6.0,10.0,16.0,26.0,14.0,35.0
bridge,2.0,2.0,6.0,5.0,3.0,4.0,5.0,6.0,6.0,11.0
crisis,2.0,2.0,3.0,,,4.0,,4.0,1.0,1.0
place,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,8.0
decimation,2.0,1.0,2.0,1.0,3.0,,2.0,,1.0,1.0
accessible,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0
master,2.0,,,,2.0,1.0,1.0,2.0,5.0,8.0
cutoff,2.0,,,,,,1.0,,1.0,1.0
require,2.0,2.0,,1.0,5.0,1.0,2.0,2.0,3.0,3.0
mutation,2.0,2.0,3.0,4.0,2.0,1.0,4.0,8.0,3.0,7.0
wall,2.0,2.0,1.0,1.0,,4.0,2.0,,2.0,2.0
penalty,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,6.0,9.0
payoff,2.0,3.0,1.0,4.0,2.0,,4.0,2.0,2.0,4.0
achievement,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0
weapon,2.0,1.0,,,,1.0,,,,
asset,2.0,,1.0,,,,,1.0,2.0,2.0
fit,2.0,1.0,8.0,7.0,9.0,8.0,4.0,8.0,5.0,12.0
position,2.0,8.0,9.0,13.0,10.0,16.0,12.0,6.0,9.0,19.0
emergency,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0
residence,2.0,,,,1.0,,,,,
fleet,2.0,,,,,1.0,,3.0,1.0,3.0
alternation,2.0,1.0,,2.0,,,2.0,1.0,,
ultimate,2.0,2.0,2.0,,4.0,1.0,2.0,,,1.0
numeration,2.0,1.0,,1.0,1.0,,,,,1.0
compilation,2.0,3.0,3.0,6.0,2.0,3.0,4.0,,2.0,9.0
outer,2.0,6.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0
entity,2.0,3.0,4.0,4.0,13.0,9.0,8.0,21.0,22.0,29.0
margin,2.0,4.0,5.0,2.0,4.0,1.0,6.0,1.0,5.0,8.0
browse,2.0,3.0,1.0,3.0,4.0,1.0,,3.0,1.0,2.0
compatible,2.0,6.0,3.0,6.0,4.0,4.0,1.0,3.0,6.0,8.0
pool,2.0,,3.0,4.0,2.0,5.0,6.0,10.0,11.0,22.0
remember,2.0,2.0,,,,1.0,,,,
separator,2.0,1.0,8.0,2.0,1.0,1.0,3.0,,3.0,5.0
integrity,2.0,3.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,10.0
simplicity,2.0,1.0,1.0,1.0,1.0,,,,,
